sub,roi,comparison,fold,acc
13,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.0
14,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.0
14,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.75
14,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.25
14,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.25
14,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.0
15,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.0
15,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.25
15,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.25
15,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.0
15,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.25
16,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.0
16,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.25
16,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.0
16,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.0
16,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.25
17,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.5
17,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.25
17,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.5
17,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.75
17,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.5
18,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.25
18,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.25
18,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.25
18,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.0
18,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.0
19,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.25
19,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.25
19,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.25
19,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.25
19,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.5
20,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.0
20,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.25
20,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.75
20,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.25
20,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.25
21,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.5
21,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.25
21,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.0
21,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.5
21,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.0
22,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.25
22,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.5
22,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.25
22,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.5
22,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.0
23,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.75
23,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.25
23,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.75
23,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.25
23,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.5
24,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.25
24,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.0
24,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.0
24,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.5
24,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.0
25,Foveal 4°,"('bike', 'car', 'female', 'male')",0,0.25
25,Foveal 4°,"('bike', 'car', 'female', 'male')",1,0.5
25,Foveal 4°,"('bike', 'car', 'female', 'male')",2,0.25
25,Foveal 4°,"('bike', 'car', 'female', 'male')",3,0.0
25,Foveal 4°,"('bike', 'car', 'female', 'male')",4,0.25
2,Peripheral,"('bike', 'car', 'female', 'male')",0,0.0
2,Peripheral,"('bike', 'car', 'female', 'male')",1,0.75
2,Peripheral,"('bike', 'car', 'female', 'male')",2,0.25
2,Peripheral,"('bike', 'car', 'female', 'male')",3,0.25
2,Peripheral,"('bike', 'car', 'female', 'male')",4,0.25
3,Peripheral,"('bike', 'car', 'female', 'male')",0,0.25
3,Peripheral,"('bike', 'car', 'female', 'male')",1,0.75
3,Peripheral,"('bike', 'car', 'female', 'male')",2,1.0
3,Peripheral,"('bike', 'car', 'female', 'male')",3,1.0
3,Peripheral,"('bike', 'car', 'female', 'male')",4,0.25
4,Peripheral,"('bike', 'car', 'female', 'male')",0,0.25
4,Peripheral,"('bike', 'car', 'female', 'male')",1,0.5
4,Peripheral,"('bike', 'car', 'female', 'male')",2,0.5
4,Peripheral,"('bike', 'car', 'female', 'male')",3,0.5
4,Peripheral,"('bike', 'car', 'female', 'male')",4,0.5
5,Peripheral,"('bike', 'car', 'female', 'male')",0,1.0
5,Peripheral,"('bike', 'car', 'female', 'male')",1,1.0
5,Peripheral,"('bike', 'car', 'female', 'male')",2,0.5
5,Peripheral,"('bike', 'car', 'female', 'male')",3,0.5
5,Peripheral,"('bike', 'car', 'female', 'male')",4,0.5
6,Peripheral,"('bike', 'car', 'female', 'male')",0,0.5
6,Peripheral,"('bike', 'car', 'female', 'male')",1,0.25
6,Peripheral,"('bike', 'car', 'female', 'male')",2,0.25
6,Peripheral,"('bike', 'car', 'female', 'male')",3,0.0
6,Peripheral,"('bike', 'car', 'female', 'male')",4,0.5
7,Peripheral,"('bike', 'car', 'female', 'male')",0,0.25
7,Peripheral,"('bike', 'car', 'female', 'male')",1,0.25
7,Peripheral,"('bike', 'car', 'female', 'male')",2,0.0
7,Peripheral,"('bike', 'car', 'female', 'male')",3,0.25
7,Peripheral,"('bike', 'car', 'female', 'male')",4,0.25
8,Peripheral,"('bike', 'car', 'female', 'male')",0,0.0
8,Peripheral,"('bike', 'car', 'female', 'male')",1,0.25
8,Peripheral,"('bike', 'car', 'female', 'male')",2,0.25
8,Peripheral,"('bike', 'car', 'female', 'male')",3,0.25
8,Peripheral,"('bike', 'car', 'female', 'male')",4,0.0
9,Peripheral,"('bike', 'car', 'female', 'male')",0,0.0
9,Peripheral,"('bike', 'car', 'female', 'male')",1,0.0
9,Peripheral,"('bike', 'car', 'female', 'male')",2,0.25
9,Peripheral,"('bike', 'car', 'female', 'male')",3,0.0
9,Peripheral,"('bike', 'car', 'female', 'male')",4,0.0
10,Peripheral,"('bike', 'car', 'female', 'male')",0,0.25
10,Peripheral,"('bike', 'car', 'female', 'male')",1,0.25
10,Peripheral,"('bike', 'car', 'female', 'male')",2,0.0
10,Peripheral,"('bike', 'car', 'female', 'male')",3,0.5
10,Peripheral,"('bike', 'car', 'female', 'male')",4,0.0
11,Peripheral,"('bike', 'car', 'female', 'male')",0,0.25
11,Peripheral,"('bike', 'car', 'female', 'male')",1,0.5
11,Peripheral,"('bike', 'car', 'female', 'male')",2,0.25
11,Peripheral,"('bike', 'car', 'female', 'male')",3,0.5
11,Peripheral,"('bike', 'car', 'female', 'male')",4,0.25
12,Peripheral,"('bike', 'car', 'female', 'male')",0,0.5
12,Peripheral,"('bike', 'car', 'female', 'male')",1,0.25
12,Peripheral,"('bike', 'car', 'female', 'male')",2,0.0
12,Peripheral,"('bike', 'car', 'female', 'male')",3,0.5
12,Peripheral,"('bike', 'car', 'female', 'male')",4,0.75
13,Peripheral,"('bike', 'car', 'female', 'male')",0,0.25
13,Peripheral,"('bike', 'car', 'female', 'male')",1,0.25
13,Peripheral,"('bike', 'car', 'female', 'male')",2,0.25
13,Peripheral,"('bike', 'car', 'female', 'male')",3,0.25
13,Peripheral,"('bike', 'car', 'female', 'male')",4,0.0
14,Peripheral,"('bike', 'car', 'female', 'male')",0,0.0
14,Peripheral,"('bike', 'car', 'female', 'male')",1,0.5
14,Peripheral,"('bike', 'car', 'female', 'male')",2,0.0
14,Peripheral,"('bike', 'car', 'female', 'male')",3,0.25
14,Peripheral,"('bike', 'car', 'female', 'male')",4,0.25
15,Peripheral,"('bike', 'car', 'female', 'male')",0,0.0
15,Peripheral,"('bike', 'car', 'female', 'male')",1,0.25
15,Peripheral,"('bike', 'car', 'female', 'male')",2,0.25
15,Peripheral,"('bike', 'car', 'female', 'male')",3,0.25
15,Peripheral,"('bike', 'car', 'female', 'male')",4,0.5
16,Peripheral,"('bike', 'car', 'female', 'male')",0,0.25
16,Peripheral,"('bike', 'car', 'female', 'male')",1,0.0
16,Peripheral,"('bike', 'car', 'female', 'male')",2,0.25
16,Peripheral,"('bike', 'car', 'female', 'male')",3,0.25
16,Peripheral,"('bike', 'car', 'female', 'male')",4,0.5
17,Peripheral,"('bike', 'car', 'female', 'male')",0,0.25
17,Peripheral,"('bike', 'car', 'female', 'male')",1,0.25
17,Peripheral,"('bike', 'car', 'female', 'male')",2,0.25
17,Peripheral,"('bike', 'car', 'female', 'male')",3,0.0
17,Peripheral,"('bike', 'car', 'female', 'male')",4,0.25
18,Peripheral,"('bike', 'car', 'female', 'male')",0,0.75
18,Peripheral,"('bike', 'car', 'female', 'male')",1,0.25
18,Peripheral,"('bike', 'car', 'female', 'male')",2,0.0
18,Peripheral,"('bike', 'car', 'female', 'male')",3,0.25
18,Peripheral,"('bike', 'car', 'female', 'male')",4,0.5
19,Peripheral,"('bike', 'car', 'female', 'male')",0,0.25
19,Peripheral,"('bike', 'car', 'female', 'male')",1,0.5
19,Peripheral,"('bike', 'car', 'female', 'male')",2,0.5
19,Peripheral,"('bike', 'car', 'female', 'male')",3,0.25
19,Peripheral,"('bike', 'car', 'female', 'male')",4,0.5
20,Peripheral,"('bike', 'car', 'female', 'male')",0,0.75
20,Peripheral,"('bike', 'car', 'female', 'male')",1,0.0
20,Peripheral,"('bike', 'car', 'female', 'male')",2,0.25
20,Peripheral,"('bike', 'car', 'female', 'male')",3,0.25
20,Peripheral,"('bike', 'car', 'female', 'male')",4,0.0
21,Peripheral,"('bike', 'car', 'female', 'male')",0,0.0
21,Peripheral,"('bike', 'car', 'female', 'male')",1,0.5
21,Peripheral,"('bike', 'car', 'female', 'male')",2,0.0
21,Peripheral,"('bike', 'car', 'female', 'male')",3,0.25
21,Peripheral,"('bike', 'car', 'female', 'male')",4,0.75
22,Peripheral,"('bike', 'car', 'female', 'male')",0,0.5
22,Peripheral,"('bike', 'car', 'female', 'male')",1,0.0
22,Peripheral,"('bike', 'car', 'female', 'male')",2,0.25
22,Peripheral,"('bike', 'car', 'female', 'male')",3,0.25
22,Peripheral,"('bike', 'car', 'female', 'male')",4,0.0
23,Peripheral,"('bike', 'car', 'female', 'male')",0,0.5
23,Peripheral,"('bike', 'car', 'female', 'male')",1,0.0
23,Peripheral,"('bike', 'car', 'female', 'male')",2,1.0
23,Peripheral,"('bike', 'car', 'female', 'male')",3,0.5
23,Peripheral,"('bike', 'car', 'female', 'male')",4,0.5
24,Peripheral,"('bike', 'car', 'female', 'male')",0,0.0
24,Peripheral,"('bike', 'car', 'female', 'male')",1,0.0
24,Peripheral,"('bike', 'car', 'female', 'male')",2,0.25
24,Peripheral,"('bike', 'car', 'female', 'male')",3,0.0
24,Peripheral,"('bike', 'car', 'female', 'male')",4,0.25
25,Peripheral,"('bike', 'car', 'female', 'male')",0,0.75
25,Peripheral,"('bike', 'car', 'female', 'male')",1,0.0
25,Peripheral,"('bike', 'car', 'female', 'male')",2,0.25
25,Peripheral,"('bike', 'car', 'female', 'male')",3,0.75
25,Peripheral,"('bike', 'car', 'female', 'male')",4,0.75
2,Opposite,"('bike', 'car', 'female', 'male')",0,0.0
2,Opposite,"('bike', 'car', 'female', 'male')",1,0.25
2,Opposite,"('bike', 'car', 'female', 'male')",2,0.0
2,Opposite,"('bike', 'car', 'female', 'male')",3,0.0
2,Opposite,"('bike', 'car', 'female', 'male')",4,1.0
3,Opposite,"('bike', 'car', 'female', 'male')",0,0.0
3,Opposite,"('bike', 'car', 'female', 'male')",1,0.0
3,Opposite,"('bike', 'car', 'female', 'male')",2,0.25
3,Opposite,"('bike', 'car', 'female', 'male')",3,0.5
3,Opposite,"('bike', 'car', 'female', 'male')",4,0.25
4,Opposite,"('bike', 'car', 'female', 'male')",0,0.25
4,Opposite,"('bike', 'car', 'female', 'male')",1,0.0
4,Opposite,"('bike', 'car', 'female', 'male')",2,0.5
4,Opposite,"('bike', 'car', 'female', 'male')",3,0.25
4,Opposite,"('bike', 'car', 'female', 'male')",4,0.75
5,Opposite,"('bike', 'car', 'female', 'male')",0,1.0
5,Opposite,"('bike', 'car', 'female', 'male')",1,1.0
5,Opposite,"('bike', 'car', 'female', 'male')",2,0.25
5,Opposite,"('bike', 'car', 'female', 'male')",3,0.25
5,Opposite,"('bike', 'car', 'female', 'male')",4,0.25
6,Opposite,"('bike', 'car', 'female', 'male')",0,0.0
6,Opposite,"('bike', 'car', 'female', 'male')",1,0.5
6,Opposite,"('bike', 'car', 'female', 'male')",2,0.25
6,Opposite,"('bike', 'car', 'female', 'male')",3,0.75
6,Opposite,"('bike', 'car', 'female', 'male')",4,0.25
7,Opposite,"('bike', 'car', 'female', 'male')",0,0.5
7,Opposite,"('bike', 'car', 'female', 'male')",1,0.0
7,Opposite,"('bike', 'car', 'female', 'male')",2,0.25
7,Opposite,"('bike', 'car', 'female', 'male')",3,0.25
7,Opposite,"('bike', 'car', 'female', 'male')",4,0.25
8,Opposite,"('bike', 'car', 'female', 'male')",0,0.25
8,Opposite,"('bike', 'car', 'female', 'male')",1,0.25
8,Opposite,"('bike', 'car', 'female', 'male')",2,0.25
8,Opposite,"('bike', 'car', 'female', 'male')",3,0.0
8,Opposite,"('bike', 'car', 'female', 'male')",4,0.0
9,Opposite,"('bike', 'car', 'female', 'male')",0,0.25
9,Opposite,"('bike', 'car', 'female', 'male')",1,0.0
9,Opposite,"('bike', 'car', 'female', 'male')",2,0.0
9,Opposite,"('bike', 'car', 'female', 'male')",3,0.25
9,Opposite,"('bike', 'car', 'female', 'male')",4,0.5
10,Opposite,"('bike', 'car', 'female', 'male')",0,0.0
10,Opposite,"('bike', 'car', 'female', 'male')",1,0.0
10,Opposite,"('bike', 'car', 'female', 'male')",2,0.25
10,Opposite,"('bike', 'car', 'female', 'male')",3,0.0
10,Opposite,"('bike', 'car', 'female', 'male')",4,0.25
11,Opposite,"('bike', 'car', 'female', 'male')",0,0.75
11,Opposite,"('bike', 'car', 'female', 'male')",1,0.75
11,Opposite,"('bike', 'car', 'female', 'male')",2,0.25
11,Opposite,"('bike', 'car', 'female', 'male')",3,0.5
11,Opposite,"('bike', 'car', 'female', 'male')",4,0.25
12,Opposite,"('bike', 'car', 'female', 'male')",0,0.5
12,Opposite,"('bike', 'car', 'female', 'male')",1,0.0
12,Opposite,"('bike', 'car', 'female', 'male')",2,0.25
12,Opposite,"('bike', 'car', 'female', 'male')",3,0.0
12,Opposite,"('bike', 'car', 'female', 'male')",4,0.25
13,Opposite,"('bike', 'car', 'female', 'male')",0,0.25
13,Opposite,"('bike', 'car', 'female', 'male')",1,0.0
13,Opposite,"('bike', 'car', 'female', 'male')",2,0.5
13,Opposite,"('bike', 'car', 'female', 'male')",3,0.5
13,Opposite,"('bike', 'car', 'female', 'male')",4,0.5
14,Opposite,"('bike', 'car', 'female', 'male')",0,0.0
14,Opposite,"('bike', 'car', 'female', 'male')",1,0.5
14,Opposite,"('bike', 'car', 'female', 'male')",2,0.0
14,Opposite,"('bike', 'car', 'female', 'male')",3,0.25
14,Opposite,"('bike', 'car', 'female', 'male')",4,0.5
15,Opposite,"('bike', 'car', 'female', 'male')",0,0.25
15,Opposite,"('bike', 'car', 'female', 'male')",1,0.25
15,Opposite,"('bike', 'car', 'female', 'male')",2,0.75
15,Opposite,"('bike', 'car', 'female', 'male')",3,0.25
15,Opposite,"('bike', 'car', 'female', 'male')",4,0.75
16,Opposite,"('bike', 'car', 'female', 'male')",0,0.5
16,Opposite,"('bike', 'car', 'female', 'male')",1,0.0
16,Opposite,"('bike', 'car', 'female', 'male')",2,0.75
16,Opposite,"('bike', 'car', 'female', 'male')",3,0.25
16,Opposite,"('bike', 'car', 'female', 'male')",4,0.0
17,Opposite,"('bike', 'car', 'female', 'male')",0,0.75
17,Opposite,"('bike', 'car', 'female', 'male')",1,0.0
17,Opposite,"('bike', 'car', 'female', 'male')",2,0.25
17,Opposite,"('bike', 'car', 'female', 'male')",3,0.0
17,Opposite,"('bike', 'car', 'female', 'male')",4,0.5
18,Opposite,"('bike', 'car', 'female', 'male')",0,0.25
18,Opposite,"('bike', 'car', 'female', 'male')",1,0.5
18,Opposite,"('bike', 'car', 'female', 'male')",2,0.0
18,Opposite,"('bike', 'car', 'female', 'male')",3,0.25
18,Opposite,"('bike', 'car', 'female', 'male')",4,0.25
19,Opposite,"('bike', 'car', 'female', 'male')",0,0.25
19,Opposite,"('bike', 'car', 'female', 'male')",1,0.75
19,Opposite,"('bike', 'car', 'female', 'male')",2,0.0
19,Opposite,"('bike', 'car', 'female', 'male')",3,0.25
19,Opposite,"('bike', 'car', 'female', 'male')",4,0.5
20,Opposite,"('bike', 'car', 'female', 'male')",0,0.25
20,Opposite,"('bike', 'car', 'female', 'male')",1,0.0
20,Opposite,"('bike', 'car', 'female', 'male')",2,0.25
20,Opposite,"('bike', 'car', 'female', 'male')",3,0.75
20,Opposite,"('bike', 'car', 'female', 'male')",4,0.0
21,Opposite,"('bike', 'car', 'female', 'male')",0,0.5
21,Opposite,"('bike', 'car', 'female', 'male')",1,0.5
21,Opposite,"('bike', 'car', 'female', 'male')",2,0.0
21,Opposite,"('bike', 'car', 'female', 'male')",3,0.0
21,Opposite,"('bike', 'car', 'female', 'male')",4,0.0
22,Opposite,"('bike', 'car', 'female', 'male')",0,0.25
22,Opposite,"('bike', 'car', 'female', 'male')",1,0.0
22,Opposite,"('bike', 'car', 'female', 'male')",2,1.0
22,Opposite,"('bike', 'car', 'female', 'male')",3,0.5
22,Opposite,"('bike', 'car', 'female', 'male')",4,0.0
23,Opposite,"('bike', 'car', 'female', 'male')",0,0.5
23,Opposite,"('bike', 'car', 'female', 'male')",1,0.25
23,Opposite,"('bike', 'car', 'female', 'male')",2,0.5
23,Opposite,"('bike', 'car', 'female', 'male')",3,0.5
23,Opposite,"('bike', 'car', 'female', 'male')",4,0.0
24,Opposite,"('bike', 'car', 'female', 'male')",0,0.25
24,Opposite,"('bike', 'car', 'female', 'male')",1,0.0
24,Opposite,"('bike', 'car', 'female', 'male')",2,0.25
24,Opposite,"('bike', 'car', 'female', 'male')",3,0.25
24,Opposite,"('bike', 'car', 'female', 'male')",4,0.0
25,Opposite,"('bike', 'car', 'female', 'male')",0,0.25
25,Opposite,"('bike', 'car', 'female', 'male')",1,0.0
25,Opposite,"('bike', 'car', 'female', 'male')",2,0.25
25,Opposite,"('bike', 'car', 'female', 'male')",3,0.25
25,Opposite,"('bike', 'car', 'female', 'male')",4,0.0
2,FFA,"('bike', 'car', 'female', 'male')",0,0.75
2,FFA,"('bike', 'car', 'female', 'male')",1,0.5
2,FFA,"('bike', 'car', 'female', 'male')",2,0.75
2,FFA,"('bike', 'car', 'female', 'male')",3,0.5
2,FFA,"('bike', 'car', 'female', 'male')",4,0.5
3,FFA,"('bike', 'car', 'female', 'male')",0,0.0
3,FFA,"('bike', 'car', 'female', 'male')",1,0.5
3,FFA,"('bike', 'car', 'female', 'male')",2,0.75
3,FFA,"('bike', 'car', 'female', 'male')",3,0.5
3,FFA,"('bike', 'car', 'female', 'male')",4,0.5
4,FFA,"('bike', 'car', 'female', 'male')",0,0.25
4,FFA,"('bike', 'car', 'female', 'male')",1,0.75
4,FFA,"('bike', 'car', 'female', 'male')",2,0.25
4,FFA,"('bike', 'car', 'female', 'male')",3,0.5
4,FFA,"('bike', 'car', 'female', 'male')",4,0.25
5,FFA,"('bike', 'car', 'female', 'male')",0,1.0
5,FFA,"('bike', 'car', 'female', 'male')",1,1.0
5,FFA,"('bike', 'car', 'female', 'male')",2,0.75
5,FFA,"('bike', 'car', 'female', 'male')",3,0.75
5,FFA,"('bike', 'car', 'female', 'male')",4,0.25
6,FFA,"('bike', 'car', 'female', 'male')",0,0.25
6,FFA,"('bike', 'car', 'female', 'male')",1,0.25
6,FFA,"('bike', 'car', 'female', 'male')",2,0.25
6,FFA,"('bike', 'car', 'female', 'male')",3,0.25
6,FFA,"('bike', 'car', 'female', 'male')",4,0.25
7,FFA,"('bike', 'car', 'female', 'male')",0,0.25
7,FFA,"('bike', 'car', 'female', 'male')",1,0.0
7,FFA,"('bike', 'car', 'female', 'male')",2,0.75
7,FFA,"('bike', 'car', 'female', 'male')",3,0.5
7,FFA,"('bike', 'car', 'female', 'male')",4,0.5
8,FFA,"('bike', 'car', 'female', 'male')",0,0.5
8,FFA,"('bike', 'car', 'female', 'male')",1,0.75
8,FFA,"('bike', 'car', 'female', 'male')",2,0.75
8,FFA,"('bike', 'car', 'female', 'male')",3,0.75
8,FFA,"('bike', 'car', 'female', 'male')",4,0.25
9,FFA,"('bike', 'car', 'female', 'male')",0,0.25
9,FFA,"('bike', 'car', 'female', 'male')",1,0.5
9,FFA,"('bike', 'car', 'female', 'male')",2,0.25
9,FFA,"('bike', 'car', 'female', 'male')",3,0.5
9,FFA,"('bike', 'car', 'female', 'male')",4,0.0
10,FFA,"('bike', 'car', 'female', 'male')",0,0.75
10,FFA,"('bike', 'car', 'female', 'male')",1,0.25
10,FFA,"('bike', 'car', 'female', 'male')",2,0.75
10,FFA,"('bike', 'car', 'female', 'male')",3,0.75
10,FFA,"('bike', 'car', 'female', 'male')",4,0.25
11,FFA,"('bike', 'car', 'female', 'male')",0,0.0
11,FFA,"('bike', 'car', 'female', 'male')",1,0.5
11,FFA,"('bike', 'car', 'female', 'male')",2,0.75
11,FFA,"('bike', 'car', 'female', 'male')",3,0.75
11,FFA,"('bike', 'car', 'female', 'male')",4,0.5
12,FFA,"('bike', 'car', 'female', 'male')",0,0.75
12,FFA,"('bike', 'car', 'female', 'male')",1,0.5
12,FFA,"('bike', 'car', 'female', 'male')",2,0.5
12,FFA,"('bike', 'car', 'female', 'male')",3,0.75
12,FFA,"('bike', 'car', 'female', 'male')",4,0.75
13,FFA,"('bike', 'car', 'female', 'male')",0,0.25
13,FFA,"('bike', 'car', 'female', 'male')",1,0.75
13,FFA,"('bike', 'car', 'female', 'male')",2,0.75
13,FFA,"('bike', 'car', 'female', 'male')",3,0.75
13,FFA,"('bike', 'car', 'female', 'male')",4,0.5
14,FFA,"('bike', 'car', 'female', 'male')",0,0.25
14,FFA,"('bike', 'car', 'female', 'male')",1,0.5
14,FFA,"('bike', 'car', 'female', 'male')",2,1.0
14,FFA,"('bike', 'car', 'female', 'male')",3,0.75
14,FFA,"('bike', 'car', 'female', 'male')",4,0.5
15,FFA,"('bike', 'car', 'female', 'male')",0,0.5
15,FFA,"('bike', 'car', 'female', 'male')",1,0.5
15,FFA,"('bike', 'car', 'female', 'male')",2,1.0
15,FFA,"('bike', 'car', 'female', 'male')",3,0.5
15,FFA,"('bike', 'car', 'female', 'male')",4,0.5
16,FFA,"('bike', 'car', 'female', 'male')",0,0.5
16,FFA,"('bike', 'car', 'female', 'male')",1,0.75
16,FFA,"('bike', 'car', 'female', 'male')",2,0.5
16,FFA,"('bike', 'car', 'female', 'male')",3,0.25
16,FFA,"('bike', 'car', 'female', 'male')",4,0.5
17,FFA,"('bike', 'car', 'female', 'male')",0,0.25
17,FFA,"('bike', 'car', 'female', 'male')",1,0.5
17,FFA,"('bike', 'car', 'female', 'male')",2,0.0
17,FFA,"('bike', 'car', 'female', 'male')",3,1.0
17,FFA,"('bike', 'car', 'female', 'male')",4,0.5
18,FFA,"('bike', 'car', 'female', 'male')",0,0.75
18,FFA,"('bike', 'car', 'female', 'male')",1,0.5
18,FFA,"('bike', 'car', 'female', 'male')",2,0.25
18,FFA,"('bike', 'car', 'female', 'male')",3,0.5
18,FFA,"('bike', 'car', 'female', 'male')",4,0.75
19,FFA,"('bike', 'car', 'female', 'male')",0,0.25
19,FFA,"('bike', 'car', 'female', 'male')",1,0.75
19,FFA,"('bike', 'car', 'female', 'male')",2,0.75
19,FFA,"('bike', 'car', 'female', 'male')",3,0.5
19,FFA,"('bike', 'car', 'female', 'male')",4,0.25
20,FFA,"('bike', 'car', 'female', 'male')",0,0.25
20,FFA,"('bike', 'car', 'female', 'male')",1,0.0
20,FFA,"('bike', 'car', 'female', 'male')",2,1.0
20,FFA,"('bike', 'car', 'female', 'male')",3,0.75
20,FFA,"('bike', 'car', 'female', 'male')",4,0.5
21,FFA,"('bike', 'car', 'female', 'male')",0,0.5
21,FFA,"('bike', 'car', 'female', 'male')",1,0.5
21,FFA,"('bike', 'car', 'female', 'male')",2,0.25
21,FFA,"('bike', 'car', 'female', 'male')",3,0.75
21,FFA,"('bike', 'car', 'female', 'male')",4,0.5
22,FFA,"('bike', 'car', 'female', 'male')",0,0.75
22,FFA,"('bike', 'car', 'female', 'male')",1,0.75
22,FFA,"('bike', 'car', 'female', 'male')",2,0.0
22,FFA,"('bike', 'car', 'female', 'male')",3,0.25
22,FFA,"('bike', 'car', 'female', 'male')",4,0.5
23,FFA,"('bike', 'car', 'female', 'male')",0,0.5
23,FFA,"('bike', 'car', 'female', 'male')",1,0.75
23,FFA,"('bike', 'car', 'female', 'male')",2,0.5
23,FFA,"('bike', 'car', 'female', 'male')",3,0.25
23,FFA,"('bike', 'car', 'female', 'male')",4,1.0
24,FFA,"('bike', 'car', 'female', 'male')",0,0.5
24,FFA,"('bike', 'car', 'female', 'male')",1,0.0
24,FFA,"('bike', 'car', 'female', 'male')",2,0.5
24,FFA,"('bike', 'car', 'female', 'male')",3,0.5
